date,Region,States,Max.Demand Met during the day(MW),Shortage during maximum Demand(MW),Energy Met (MU),temp_avg_karnataka,Month,Season,DayName,MonthName,Year,Quarter
2013-11-28,SR,Karnataka,8069.0,300.0,168.1,22.471267605633805,11,Post-Monsoon,Thursday,November,2013,4
2013-11-29,SR,Karnataka,7484.0,800.0,150.7,22.802676056338036,11,Post-Monsoon,Friday,November,2013,4
2013-11-30,SR,Karnataka,7420.0,600.0,160.4,23.60084507042253,11,Post-Monsoon,Saturday,November,2013,4
2013-12-01,SR,Karnataka,7618.0,450.0,157.8,24.319436619718303,12,Winter,Sunday,December,2013,4
2013-12-02,SR,Karnataka,7593.0,800.0,160.8,23.973802816901415,12,Winter,Monday,December,2013,4
2013-12-03,SR,Karnataka,7835.0,350.0,165.2,23.80394366197182,12,Winter,Tuesday,December,2013,4
2013-12-04,SR,Karnataka,7916.0,300.0,167.1,23.08535211267606,12,Winter,Wednesday,December,2013,4
2013-12-05,SR,Karnataka,8222.0,300.0,168.0,22.457042253521138,12,Winter,Thursday,December,2013,4
2013-12-06,SR,Karnataka,8207.0,500.0,170.2,21.71591549295775,12,Winter,Friday,December,2013,4
2013-12-07,SR,Karnataka,8000.0,400.0,168.2,21.589718309859155,12,Winter,Saturday,December,2013,4
2013-12-08,SR,Karnataka,7867.0,400.0,161.6,22.34957746478874,12,Winter,Sunday,December,2013,4
2013-12-09,SR,Karnataka,7962.0,500.0,169.1,22.034507042253516,12,Winter,Monday,December,2013,4
2013-12-10,SR,Karnataka,7974.0,300.0,168.9,20.945211267605636,12,Winter,Tuesday,December,2013,4
2013-12-11,SR,Karnataka,8134.0,550.0,171.7,21.399295774647886,12,Winter,Wednesday,December,2013,4
2013-12-12,SR,Karnataka,8680.0,300.0,169.4,21.756760563380283,12,Winter,Thursday,December,2013,4
2013-12-13,SR,Karnataka,8603.0,300.0,174.4,23.19732394366197,12,Winter,Friday,December,2013,4
2013-12-14,SR,Karnataka,7979.0,450.0,171.8,23.585633802816904,12,Winter,Saturday,December,2013,4
2013-12-15,SR,Karnataka,7975.0,300.0,164.5,22.579718309859164,12,Winter,Sunday,December,2013,4
2013-12-16,SR,Karnataka,7880.0,600.0,167.5,20.456760563380275,12,Winter,Monday,December,2013,4
2013-12-17,SR,Karnataka,7976.0,600.0,168.9,20.071830985915494,12,Winter,Tuesday,December,2013,4
2013-12-18,SR,Karnataka,7557.0,750.0,165.7,20.545352112676056,12,Winter,Wednesday,December,2013,4
2013-12-19,SR,Karnataka,7481.0,850.0,160.4,21.04605633802816,12,Winter,Thursday,December,2013,4
2013-12-20,SR,Karnataka,7431.0,1300.0,163.3,21.244084507042242,12,Winter,Friday,December,2013,4
2013-12-21,SR,Karnataka,7870.0,500.0,168.3,21.129859154929576,12,Winter,Saturday,December,2013,4
2013-12-22,SR,Karnataka,7952.0,450.0,165.5,21.18239436619718,12,Winter,Sunday,December,2013,4
2013-12-23,SR,Karnataka,8149.0,600.0,173.2,21.431830985915493,12,Winter,Monday,December,2013,4
2013-12-24,SR,Karnataka,8499.0,800.0,173.5,21.67352112676056,12,Winter,Tuesday,December,2013,4
2013-12-25,SR,Karnataka,8088.0,500.0,172.0,21.923661971831,12,Winter,Wednesday,December,2013,4
2013-12-26,SR,Karnataka,8311.0,300.0,176.6,21.401267605633784,12,Winter,Thursday,December,2013,4
2013-12-27,SR,Karnataka,8517.0,550.0,177.5,21.253943661971824,12,Winter,Friday,December,2013,4
2013-12-28,SR,Karnataka,8337.0,300.0,174.8,21.425633802816897,12,Winter,Saturday,December,2013,4
2013-12-29,SR,Karnataka,8243.0,300.0,166.3,21.49028169014084,12,Winter,Sunday,December,2013,4
2013-12-30,SR,Karnataka,8593.0,400.0,174.8,21.413380281690138,12,Winter,Monday,December,2013,4
2013-12-31,SR,Karnataka,8669.0,300.0,177.3,21.776619718309853,12,Winter,Tuesday,December,2013,4
2014-01-01,SR,Karnataka,8671.125,306.25,177.82500000000002,21.87829225352112,1,Winter,Wednesday,January,2014,1
2014-01-02,SR,Karnataka,8673.25,312.5,178.35000000000002,21.97996478873239,1,Winter,Thursday,January,2014,1
2014-01-03,SR,Karnataka,8675.375,318.75,178.875,22.081637323943657,1,Winter,Friday,January,2014,1
2014-01-04,SR,Karnataka,8677.5,325.0,179.4,22.183309859154924,1,Winter,Saturday,January,2014,1
2014-01-05,SR,Karnataka,8679.625,331.25,179.925,22.284982394366196,1,Winter,Sunday,January,2014,1
2014-01-06,SR,Karnataka,8681.75,337.5,180.45,22.386654929577464,1,Winter,Monday,January,2014,1
2014-01-07,SR,Karnataka,8683.875,343.75,180.975,22.488327464788732,1,Winter,Tuesday,January,2014,1
2014-01-08,SR,Karnataka,8686.0,350.0,181.5,22.59,1,Winter,Wednesday,January,2014,1
2014-01-09,SR,Karnataka,8846.0,400.0,182.4,23.158028169014084,1,Winter,Thursday,January,2014,1
2014-01-10,SR,Karnataka,8847.0,300.0,184.9,23.347605633802804,1,Winter,Friday,January,2014,1
2014-01-11,SR,Karnataka,8864.0,300.0,183.6,23.408450704225356,1,Winter,Saturday,January,2014,1
2014-01-12,SR,Karnataka,8026.0,300.0,175.4,23.554788732394375,1,Winter,Sunday,January,2014,1
2014-01-13,SR,Karnataka,8594.0,300.0,182.0,23.241549295774654,1,Winter,Monday,January,2014,1
2014-01-14,SR,Karnataka,8677.0,300.0,181.5,23.513802816901407,1,Winter,Tuesday,January,2014,1
2014-01-15,SR,Karnataka,8665.0,300.0,177.5,23.89281690140846,1,Winter,Wednesday,January,2014,1
2014-01-16,SR,Karnataka,8581.0,400.0,182.0,24.060845070422538,1,Winter,Thursday,January,2014,1
2014-01-17,SR,Karnataka,8877.0,400.0,184.6,23.807323943661974,1,Winter,Friday,January,2014,1
2014-01-18,SR,Karnataka,8715.0,500.0,182.4,23.767746478873228,1,Winter,Saturday,January,2014,1
2014-01-19,SR,Karnataka,8448.0,400.0,174.2,23.7987323943662,1,Winter,Sunday,January,2014,1
2014-01-20,SR,Karnataka,8826.0,350.0,181.4,23.908450704225352,1,Winter,Monday,January,2014,1
2014-01-21,SR,Karnataka,8740.0,400.0,180.4,23.455070422535208,1,Winter,Tuesday,January,2014,1
2014-01-22,SR,Karnataka,8948.0,400.0,182.1,23.38281690140845,1,Winter,Wednesday,January,2014,1
2014-01-23,SR,Karnataka,9008.0,300.0,183.2,23.339577464788725,1,Winter,Thursday,January,2014,1
2014-01-24,SR,Karnataka,9055.0,350.0,185.8,23.620140845070413,1,Winter,Friday,January,2014,1
2014-01-25,SR,Karnataka,8922.0,500.0,184.5,24.017183098591552,1,Winter,Saturday,January,2014,1
2014-01-26,SR,Karnataka,8414.0,500.0,173.2,23.583802816901404,1,Winter,Sunday,January,2014,1
2014-01-27,SR,Karnataka,8990.0,300.0,181.1,23.093098591549296,1,Winter,Monday,January,2014,1
2014-01-28,SR,Karnataka,8778.0,300.0,185.9,23.25112676056338,1,Winter,Tuesday,January,2014,1
2014-01-29,SR,Karnataka,8882.0,300.0,187.9,23.505492957746473,1,Winter,Wednesday,January,2014,1
2014-01-30,SR,Karnataka,8301.0,600.0,180.4,23.295633802816905,1,Winter,Thursday,January,2014,1
2014-01-31,SR,Karnataka,8484.0,450.0,185.2,23.43676056338029,1,Winter,Friday,January,2014,1
2014-02-01,SR,Karnataka,8470.0,500.0,184.4,23.447887323943664,2,Winter,Saturday,February,2014,1
2014-02-02,SR,Karnataka,8308.0,300.0,175.8,24.256338028169008,2,Winter,Sunday,February,2014,1
2014-02-03,SR,Karnataka,8707.0,400.0,187.3,24.582112676056337,2,Winter,Monday,February,2014,1
2014-02-04,SR,Karnataka,8553.0,500.0,188.9,24.317183098591553,2,Winter,Tuesday,February,2014,1
2014-02-05,SR,Karnataka,8494.0,600.0,188.6,24.38830985915493,2,Winter,Wednesday,February,2014,1
2014-02-06,SR,Karnataka,8407.0,550.0,185.5,24.396197183098593,2,Winter,Thursday,February,2014,1
2014-02-07,SR,Karnataka,8322.0,700.0,186.6,24.194647887323935,2,Winter,Friday,February,2014,1
2014-02-08,SR,Karnataka,8385.0,850.0,184.0,24.197746478873245,2,Winter,Saturday,February,2014,1
2014-02-09,SR,Karnataka,8113.0,550.0,178.2,24.426338028169017,2,Winter,Sunday,February,2014,1
2014-02-10,SR,Karnataka,8430.0,400.0,186.1,24.509859154929583,2,Winter,Monday,February,2014,1
2014-02-11,SR,Karnataka,9000.0,600.0,193.2,24.433661971830983,2,Winter,Tuesday,February,2014,1
2014-02-12,SR,Karnataka,9086.0,450.0,192.5,24.85492957746478,2,Winter,Wednesday,February,2014,1
2014-02-13,SR,Karnataka,9223.0,350.0,194.0,24.921830985915488,2,Winter,Thursday,February,2014,1
2014-02-14,SR,Karnataka,9157.0,400.0,194.9,24.973661971830985,2,Winter,Friday,February,2014,1
2014-02-15,SR,Karnataka,8797.0,300.0,191.1,24.8856338028169,2,Winter,Saturday,February,2014,1
2014-02-16,SR,Karnataka,8462.0,300.0,181.4,24.865211267605623,2,Winter,Sunday,February,2014,1
2014-02-17,SR,Karnataka,8977.0,400.0,190.0,25.636338028169007,2,Winter,Monday,February,2014,1
2014-02-18,SR,Karnataka,8903.0,500.0,192.1,26.000000000000007,2,Winter,Tuesday,February,2014,1
2014-02-19,SR,Karnataka,8742.0,500.0,192.8,25.85661971830986,2,Winter,Wednesday,February,2014,1
2014-02-20,SR,Karnataka,8806.0,500.0,192.6,25.6925352112676,2,Winter,Thursday,February,2014,1
2014-02-21,SR,Karnataka,8839.0,450.0,192.6,25.926478873239436,2,Winter,Friday,February,2014,1
2014-02-22,SR,Karnataka,8905.0,400.0,192.3,26.226338028169,2,Winter,Saturday,February,2014,1
2014-02-23,SR,Karnataka,8723.0,300.0,187.9,25.898309859154924,2,Winter,Sunday,February,2014,1
2014-02-24,SR,Karnataka,8955.0,400.0,191.3,25.4056338028169,2,Winter,Monday,February,2014,1
2014-02-25,SR,Karnataka,8927.0,450.0,194.0,25.911126760563377,2,Winter,Tuesday,February,2014,1
2014-02-26,SR,Karnataka,8617.0,400.0,190.5,26.382253521126756,2,Winter,Wednesday,February,2014,1
2014-02-27,SR,Karnataka,8419.0,650.0,187.4,26.26154929577464,2,Winter,Thursday,February,2014,1
2014-02-28,SR,Karnataka,8469.0,400.0,186.5,26.397183098591558,2,Winter,Friday,February,2014,1
2014-03-01,SR,Karnataka,8437.0,300.0,182.4,26.413521126760564,3,Summer,Saturday,March,2014,1
2014-03-02,SR,Karnataka,7853.0,400.0,172.8,25.931408450704232,3,Summer,Sunday,March,2014,1
2014-03-03,SR,Karnataka,8430.0,400.0,176.7,25.66253521126761,3,Summer,Monday,March,2014,1
2014-03-04,SR,Karnataka,8406.0,400.0,178.7,25.978732394366187,3,Summer,Tuesday,March,2014,1
2014-03-05,SR,Karnataka,8528.0,450.0,181.4,26.070422535211254,3,Summer,Wednesday,March,2014,1
2014-03-06,SR,Karnataka,8428.0,400.0,179.5,25.796760563380293,3,Summer,Thursday,March,2014,1
2014-03-07,SR,Karnataka,8445.0,400.0,175.2,25.186197183098592,3,Summer,Friday,March,2014,1
2014-03-08,SR,Karnataka,7629.0,400.0,159.8,26.107183098591552,3,Summer,Saturday,March,2014,1
2014-03-09,SR,Karnataka,7256.0,300.0,151.1,25.865352112676057,3,Summer,Sunday,March,2014,1
2014-03-10,SR,Karnataka,7912.0,400.0,165.6,26.243943661971837,3,Summer,Monday,March,2014,1
2014-03-11,SR,Karnataka,8143.0,400.0,173.6,26.534084507042245,3,Summer,Tuesday,March,2014,1
2014-03-12,SR,Karnataka,8408.0,500.0,176.6,26.2674647887324,3,Summer,Wednesday,March,2014,1
2014-03-13,SR,Karnataka,8630.0,500.0,182.1,26.482676056338025,3,Summer,Thursday,March,2014,1
2014-03-14,SR,Karnataka,8743.0,400.0,188.3,26.857887323943668,3,Summer,Friday,March,2014,1
2014-03-15,SR,Karnataka,8723.0,400.0,187.6,26.879436619718312,3,Summer,Saturday,March,2014,1
2014-03-16,SR,Karnataka,8304.0,850.0,179.6,27.3994366197183,3,Summer,Sunday,March,2014,1
2014-03-17,SR,Karnataka,8554.0,650.0,189.5,27.747042253521123,3,Summer,Monday,March,2014,1
2014-03-18,SR,Karnataka,8385.0,800.0,190.8,27.992112676056337,3,Summer,Tuesday,March,2014,1
2014-03-19,SR,Karnataka,8588.0,700.0,192.3,28.17943661971831,3,Summer,Wednesday,March,2014,1
2014-03-20,SR,Karnataka,8192.0,1100.0,186.6,28.802112676056343,3,Summer,Thursday,March,2014,1
2014-03-21,SR,Karnataka,8795.0,650.0,188.4,29.042253521126767,3,Summer,Friday,March,2014,1
2014-03-22,SR,Karnataka,9002.0,400.0,199.9,29.598873239436614,3,Summer,Saturday,March,2014,1
2014-03-23,SR,Karnataka,8683.0,450.0,193.2,29.4518309859155,3,Summer,Sunday,March,2014,1
2014-03-24,SR,Karnataka,9077.0,750.0,200.8,28.898028169014083,3,Summer,Monday,March,2014,1
2014-03-25,SR,Karnataka,8804.0,800.0,199.2,28.845352112676057,3,Summer,Tuesday,March,2014,1
2014-03-26,SR,Karnataka,9168.0,400.0,203.4,29.004788732394367,3,Summer,Wednesday,March,2014,1
2014-03-27,SR,Karnataka,8918.0,800.0,203.2,28.61253521126761,3,Summer,Thursday,March,2014,1
2014-03-28,SR,Karnataka,8846.0,1200.0,201.4,28.694084507042255,3,Summer,Friday,March,2014,1
2014-03-29,SR,Karnataka,9051.0,500.0,202.4,29.56901408450703,3,Summer,Saturday,March,2014,1
2014-03-30,SR,Karnataka,8750.0,400.0,196.1,29.879436619718323,3,Summer,Sunday,March,2014,1
2014-03-31,SR,Karnataka,8630.0,400.0,194.8,29.750985915492965,3,Summer,Monday,March,2014,1
2014-04-01,SR,Karnataka,8597.0,350.0,194.4,30.149154929577467,4,Summer,Tuesday,April,2014,2
2014-04-02,SR,Karnataka,9282.0,400.0,197.2,30.16816901408451,4,Summer,Wednesday,April,2014,2
2014-04-03,SR,Karnataka,9223.0,400.0,204.1,30.587323943661964,4,Summer,Thursday,April,2014,2
2014-04-04,SR,Karnataka,9102.0,800.0,205.0,30.13647887323943,4,Summer,Friday,April,2014,2
2014-04-05,SR,Karnataka,9260.0,600.0,203.1,30.038169014084506,4,Summer,Saturday,April,2014,2
2014-04-06,SR,Karnataka,8815.0,300.0,193.3,29.95971830985916,4,Summer,Sunday,April,2014,2
2014-04-07,SR,Karnataka,9503.0,400.0,206.7,29.9305633802817,4,Summer,Monday,April,2014,2
2014-04-08,SR,Karnataka,9257.0,400.0,201.2,29.677464788732394,4,Summer,Tuesday,April,2014,2
2014-04-09,SR,Karnataka,8758.0,200.0,185.6,29.296619718309852,4,Summer,Wednesday,April,2014,2
2014-04-10,SR,Karnataka,8908.0,400.0,185.9,29.89112676056338,4,Summer,Thursday,April,2014,2
2014-04-11,SR,Karnataka,8747.0,300.0,194.3,30.26140845070423,4,Summer,Friday,April,2014,2
2014-04-12,SR,Karnataka,8761.0,550.0,191.6,30.362957746478873,4,Summer,Saturday,April,2014,2
2014-04-13,SR,Karnataka,8025.0,300.0,182.4,29.915492957746473,4,Summer,Sunday,April,2014,2
2014-04-14,SR,Karnataka,8790.0,300.0,190.0,29.255633802816902,4,Summer,Monday,April,2014,2
2014-04-15,SR,Karnataka,8687.0,300.0,185.0,29.104507042253523,4,Summer,Tuesday,April,2014,2
2014-04-16,SR,Karnataka,8730.0,300.0,188.5,29.41169014084507,4,Summer,Wednesday,April,2014,2
2014-04-17,SR,Karnataka,8644.0,400.0,177.9,29.46676056338028,4,Summer,Thursday,April,2014,2
2014-04-18,SR,Karnataka,7989.0,400.0,168.2,29.468028169014083,4,Summer,Friday,April,2014,2
2014-04-19,SR,Karnataka,8159.0,300.0,169.8,29.485915492957748,4,Summer,Saturday,April,2014,2
2014-04-20,SR,Karnataka,7672.0,350.0,159.8,29.05760563380282,4,Summer,Sunday,April,2014,2
2014-04-21,SR,Karnataka,8801.0,300.0,181.6,29.01478873239437,4,Summer,Monday,April,2014,2
2014-04-22,SR,Karnataka,8806.0,450.0,191.4,29.480845070422546,4,Summer,Tuesday,April,2014,2
2014-04-23,SR,Karnataka,8823.0,400.0,195.0,29.52281690140845,4,Summer,Wednesday,April,2014,2
2014-04-24,SR,Karnataka,8857.0,400.0,196.3,30.23845070422535,4,Summer,Thursday,April,2014,2
2014-04-25,SR,Karnataka,8752.0,450.0,195.0,30.86760563380282,4,Summer,Friday,April,2014,2
2014-04-26,SR,Karnataka,8231.0,400.0,181.8,30.707605633802828,4,Summer,Saturday,April,2014,2
2014-04-27,SR,Karnataka,7609.0,300.0,169.1,31.039295774647886,4,Summer,Sunday,April,2014,2
2014-04-28,SR,Karnataka,8362.5,425.0,180.85000000000002,30.024929577464782,4,Summer,Monday,April,2014,2
2014-04-29,SR,Karnataka,8164.75,912.5,178.875,29.857394366197177,4,Summer,Tuesday,April,2014,2
2014-04-30,SR,Karnataka,7967.0,1400.0,176.9,29.68985915492957,4,Summer,Wednesday,April,2014,2
2014-05-01,SR,Karnataka,7455.0,300.0,162.3,29.265915492957756,5,Summer,Thursday,May,2014,2
2014-05-02,SR,Karnataka,7511.0,600.0,162.4,29.41323943661971,5,Summer,Friday,May,2014,2
2014-05-03,SR,Karnataka,7576.0,600.0,162.7,29.564084507042264,5,Summer,Saturday,May,2014,2
2014-05-04,SR,Karnataka,7420.0,300.0,154.0,29.257464788732403,5,Summer,Sunday,May,2014,2
2014-05-05,SR,Karnataka,7899.0,300.0,170.2,28.877183098591544,5,Summer,Monday,May,2014,2
2014-05-06,SR,Karnataka,7858.0,400.0,170.4,28.420985915492963,5,Summer,Tuesday,May,2014,2
2014-05-07,SR,Karnataka,7915.0,450.0,169.3,26.742394366197193,5,Summer,Wednesday,May,2014,2
2014-05-08,SR,Karnataka,7141.0,0.0,142.4,25.299436619718293,5,Summer,Thursday,May,2014,2
2014-05-09,SR,Karnataka,7270.0,400.0,134.0,26.07211267605633,5,Summer,Friday,May,2014,2
2014-05-10,SR,Karnataka,7102.0,400.0,145.5,27.40746478873239,5,Summer,Saturday,May,2014,2
2014-05-11,SR,Karnataka,6918.0,300.0,145.0,27.81140845070422,5,Summer,Sunday,May,2014,2
2014-05-12,SR,Karnataka,7511.0,800.0,162.0,28.159154929577475,5,Summer,Monday,May,2014,2
2014-05-13,SR,Karnataka,7920.0,400.0,170.0,28.163521126760564,5,Summer,Tuesday,May,2014,2
2014-05-14,SR,Karnataka,7900.0,700.0,175.4,28.290563380281693,5,Summer,Wednesday,May,2014,2
2014-05-15,SR,Karnataka,8264.0,500.0,182.1,28.167042253521135,5,Summer,Thursday,May,2014,2
2014-05-16,SR,Karnataka,8499.0,550.0,188.6,28.648450704225347,5,Summer,Friday,May,2014,2
2014-05-17,SR,Karnataka,8395.0,400.0,178.5,28.787887323943668,5,Summer,Saturday,May,2014,2
2014-05-18,SR,Karnataka,7594.0,300.0,165.4,29.464084507042244,5,Summer,Sunday,May,2014,2
2014-05-19,SR,Karnataka,8068.0,350.0,171.2,29.36521126760562,5,Summer,Monday,May,2014,2
2014-05-20,SR,Karnataka,7676.0,400.0,157.6,27.576338028169015,5,Summer,Tuesday,May,2014,2
2014-05-21,SR,Karnataka,7265.0,300.0,154.3,26.899577464788734,5,Summer,Wednesday,May,2014,2
2014-05-22,SR,Karnataka,7839.0,300.0,157.2,27.834788732394365,5,Summer,Thursday,May,2014,2
2014-05-23,SR,Karnataka,7830.0,400.0,168.5,28.82225352112676,5,Summer,Friday,May,2014,2
2014-05-24,SR,Karnataka,7959.0,450.0,172.4,28.86464788732394,5,Summer,Saturday,May,2014,2
2014-05-25,SR,Karnataka,7323.0,300.0,159.4,28.732816901408448,5,Summer,Sunday,May,2014,2
2014-05-26,SR,Karnataka,8196.0,400.0,173.0,28.335633802816897,5,Summer,Monday,May,2014,2
2014-05-27,SR,Karnataka,7734.0,300.0,166.4,28.397323943661966,5,Summer,Tuesday,May,2014,2
2014-05-28,SR,Karnataka,7626.0,450.0,159.6,28.477323943661972,5,Summer,Wednesday,May,2014,2
2014-05-29,SR,Karnataka,7502.0,300.0,158.0,28.039014084507055,5,Summer,Thursday,May,2014,2
2014-05-30,SR,Karnataka,7538.0,300.0,158.7,28.324507042253515,5,Summer,Friday,May,2014,2
2014-05-31,SR,Karnataka,7724.0,550.0,158.6,28.958169014084504,5,Summer,Saturday,May,2014,2
2014-06-01,SR,Karnataka,7292.0,450.0,148.9,29.26225352112676,6,Monsoon,Sunday,June,2014,2
2014-06-02,SR,Karnataka,5403.0,0.0,153.8,27.83281690140846,6,Monsoon,Monday,June,2014,2
2014-06-03,SR,Karnataka,7621.0,400.0,135.4,26.7269014084507,6,Monsoon,Tuesday,June,2014,2
2014-06-04,SR,Karnataka,7288.0,300.0,149.2,27.55859154929577,6,Monsoon,Wednesday,June,2014,2
2014-06-05,SR,Karnataka,7361.0,300.0,151.4,27.405774647887323,6,Monsoon,Thursday,June,2014,2
2014-06-06,SR,Karnataka,6971.0,300.0,145.0,27.292535211267598,6,Monsoon,Friday,June,2014,2
2014-06-07,SR,Karnataka,7307.0,300.0,143.8,26.855633802816897,6,Monsoon,Saturday,June,2014,2
2014-06-08,SR,Karnataka,6580.0,400.0,136.4,26.92056338028169,6,Monsoon,Sunday,June,2014,2
2014-06-09,SR,Karnataka,7341.0,0.0,149.4,25.915774647887332,6,Monsoon,Monday,June,2014,2
2014-06-10,SR,Karnataka,7654.0,400.0,156.0,26.48915492957747,6,Monsoon,Tuesday,June,2014,2
2014-06-11,SR,Karnataka,8102.0,400.0,163.0,26.87169014084508,6,Monsoon,Wednesday,June,2014,2
2014-06-12,SR,Karnataka,7713.0,800.0,164.4,26.789014084507034,6,Monsoon,Thursday,June,2014,2
2014-06-13,SR,Karnataka,7439.0,500.0,159.2,26.37422535211267,6,Monsoon,Friday,June,2014,2
2014-06-14,SR,Karnataka,7270.0,450.0,156.6,26.551408450704244,6,Monsoon,Saturday,June,2014,2
2014-06-15,SR,Karnataka,7173.0,300.0,151.9,26.20380281690141,6,Monsoon,Sunday,June,2014,2
2014-06-16,SR,Karnataka,7628.0,1100.0,160.6,26.82,6,Monsoon,Monday,June,2014,2
2014-06-17,SR,Karnataka,7522.0,900.0,164.0,26.650845070422545,6,Monsoon,Tuesday,June,2014,2
2014-06-18,SR,Karnataka,7440.0,550.0,165.0,26.345915492957744,6,Monsoon,Wednesday,June,2014,2
2014-06-19,SR,Karnataka,7361.0,350.0,161.2,26.30112676056339,6,Monsoon,Thursday,June,2014,2
2014-06-20,SR,Karnataka,7523.0,350.0,164.3,26.521267605633792,6,Monsoon,Friday,June,2014,2
2014-06-21,SR,Karnataka,7644.0,350.0,166.8,26.46887323943661,6,Monsoon,Saturday,June,2014,2
2014-06-22,SR,Karnataka,7270.0,300.0,153.6,25.895492957746477,6,Monsoon,Sunday,June,2014,2
2014-06-23,SR,Karnataka,7775.0,300.0,165.2,26.28492957746479,6,Monsoon,Monday,June,2014,2
2014-06-24,SR,Karnataka,7891.0,1150.0,168.7,26.92704225352113,6,Monsoon,Tuesday,June,2014,2
2014-06-25,SR,Karnataka,7821.0,900.0,171.7,27.200845070422524,6,Monsoon,Wednesday,June,2014,2
2014-06-26,SR,Karnataka,8058.0,800.0,176.1,27.412957746478867,6,Monsoon,Thursday,June,2014,2
2014-06-27,SR,Karnataka,8261.0,350.0,180.3,27.338732394366197,6,Monsoon,Friday,June,2014,2
2014-06-28,SR,Karnataka,7692.0,355.0,173.3,26.67464788732395,6,Monsoon,Saturday,June,2014,2
2014-06-29,SR,Karnataka,7670.0,450.0,169.4,26.503661971830976,6,Monsoon,Sunday,June,2014,2
2014-06-30,SR,Karnataka,8041.0,400.0,175.2,27.12704225352112,6,Monsoon,Monday,June,2014,2
2014-07-01,SR,Karnataka,8092.0,700.0,176.9,26.60225352112675,7,Monsoon,Tuesday,July,2014,3
2014-07-02,SR,Karnataka,8003.0,600.0,180.6,26.606901408450707,7,Monsoon,Wednesday,July,2014,3
2014-07-03,SR,Karnataka,8099.0,750.0,177.0,26.71676056338029,7,Monsoon,Thursday,July,2014,3
2014-07-04,SR,Karnataka,7883.0,800.0,175.4,26.51619718309859,7,Monsoon,Friday,July,2014,3
2014-07-05,SR,Karnataka,7818.0,900.0,161.1,25.798873239436613,7,Monsoon,Saturday,July,2014,3
2014-07-06,SR,Karnataka,7089.0,300.0,150.2,24.765070422535214,7,Monsoon,Sunday,July,2014,3
2014-07-07,SR,Karnataka,7280.0,500.0,155.6,24.193943661971854,7,Monsoon,Monday,July,2014,3
2014-07-08,SR,Karnataka,7381.0,400.0,156.3,24.748028169014088,7,Monsoon,Tuesday,July,2014,3
2014-07-09,SR,Karnataka,7613.0,500.0,156.6,24.17154929577465,7,Monsoon,Wednesday,July,2014,3
2014-07-10,SR,Karnataka,7139.0,400.0,147.0,24.768450704225355,7,Monsoon,Thursday,July,2014,3
2014-07-11,SR,Karnataka,7083.0,250.0,143.0,24.891408450704226,7,Monsoon,Friday,July,2014,3
2014-07-12,SR,Karnataka,7019.0,280.0,143.8,25.344225352112666,7,Monsoon,Saturday,July,2014,3
2014-07-13,SR,Karnataka,6813.0,300.0,136.4,25.247042253521123,7,Monsoon,Sunday,July,2014,3
2014-07-14,SR,Karnataka,7049.0,280.0,147.4,25.501830985915493,7,Monsoon,Monday,July,2014,3
2014-07-15,SR,Karnataka,7301.0,300.0,147.0,25.068873239436623,7,Monsoon,Tuesday,July,2014,3
2014-07-16,SR,Karnataka,7316.0,300.0,147.2,25.530845070422533,7,Monsoon,Wednesday,July,2014,3
2014-07-17,SR,Karnataka,7488.0,300.0,151.5,25.83366197183099,7,Monsoon,Thursday,July,2014,3
2014-07-18,SR,Karnataka,7691.0,450.0,155.0,25.568873239436616,7,Monsoon,Friday,July,2014,3
2014-07-19,SR,Karnataka,7364.0,300.0,150.4,25.762816901408453,7,Monsoon,Saturday,July,2014,3
2014-07-20,SR,Karnataka,7220.0,300.0,143.2,25.331549295774654,7,Monsoon,Sunday,July,2014,3
2014-07-21,SR,Karnataka,7619.0,500.0,156.5,24.972957746478873,7,Monsoon,Monday,July,2014,3
