Region,States,Max.Demand Met during the day(MW),Shortage during maximum Demand(MW),Energy Met (MU),date,DayName,MonthName,Year,Quarter,Month,Season,temp_avg_karnataka
SR,Karnataka,8149,600.0,173.2,2013-12-23,Monday,December,2013,4,12,Winter,21.43513888888889
SR,Karnataka,8499,800.0,173.5,2013-12-24,Tuesday,December,2013,4,12,Winter,21.681388888888886
SR,Karnataka,8088,500.0,172.0,2013-12-25,Wednesday,December,2013,4,12,Winter,21.92875000000001
SR,Karnataka,8311,300.0,176.6,2013-12-26,Thursday,December,2013,4,12,Winter,21.41638888888887
SR,Karnataka,8517,550.0,177.5,2013-12-27,Friday,December,2013,4,12,Winter,21.259861111111107
SR,Karnataka,8337,300.0,174.8,2013-12-28,Saturday,December,2013,4,12,Winter,21.426249999999996
SR,Karnataka,8243,300.0,166.3,2013-12-29,Sunday,December,2013,4,12,Winter,21.501388888888883
SR,Karnataka,8593,400.0,174.8,2013-12-30,Monday,December,2013,4,12,Winter,21.422361111111105
SR,Karnataka,8669,300.0,177.3,2013-12-31,Tuesday,December,2013,4,12,Winter,21.784722222222214
SR,Karnataka,8686,350.0,181.5,2014-01-08,Wednesday,January,2014,1,1,Winter,22.594444444444445
SR,Karnataka,8846,400.0,182.4,2014-01-09,Thursday,January,2014,1,1,Winter,23.16444444444444
SR,Karnataka,8847,300.0,184.9,2014-01-10,Friday,January,2014,1,1,Winter,23.3448611111111
SR,Karnataka,8864,300.0,183.6,2014-01-11,Saturday,January,2014,1,1,Winter,23.39819444444445
SR,Karnataka,8026,300.0,175.4,2014-01-12,Sunday,January,2014,1,1,Winter,23.551666666666673
SR,Karnataka,8594,300.0,182.0,2014-01-13,Monday,January,2014,1,1,Winter,23.253611111111113
SR,Karnataka,8677,300.0,181.5,2014-01-14,Tuesday,January,2014,1,1,Winter,23.523055555555555
SR,Karnataka,8665,300.0,177.5,2014-01-15,Wednesday,January,2014,1,1,Winter,23.90000000000001
SR,Karnataka,8581,400.0,182.0,2014-01-16,Thursday,January,2014,1,1,Winter,24.06763888888889
SR,Karnataka,8877,400.0,184.6,2014-01-17,Friday,January,2014,1,1,Winter,23.81555555555556
SR,Karnataka,8715,500.0,182.4,2014-01-18,Saturday,January,2014,1,1,Winter,23.77222222222221
SR,Karnataka,8448,400.0,174.2,2014-01-19,Sunday,January,2014,1,1,Winter,23.81652777777778
SR,Karnataka,8826,350.0,181.4,2014-01-20,Monday,January,2014,1,1,Winter,23.928055555555556
SR,Karnataka,8740,400.0,180.4,2014-01-21,Tuesday,January,2014,1,1,Winter,23.48458333333333
SR,Karnataka,8948,400.0,182.1,2014-01-22,Wednesday,January,2014,1,1,Winter,23.405138888888885
SR,Karnataka,9008,300.0,183.2,2014-01-23,Thursday,January,2014,1,1,Winter,23.35513888888888
SR,Karnataka,9055,350.0,185.8,2014-01-24,Friday,January,2014,1,1,Winter,23.622916666666654
SR,Karnataka,8922,500.0,184.5,2014-01-25,Saturday,January,2014,1,1,Winter,24.039861111111115
SR,Karnataka,8414,500.0,173.2,2014-01-26,Sunday,January,2014,1,1,Winter,23.608749999999997
SR,Karnataka,8990,300.0,181.1,2014-01-27,Monday,January,2014,1,1,Winter,23.115277777777777
SR,Karnataka,8778,300.0,185.9,2014-01-28,Tuesday,January,2014,1,1,Winter,23.26888888888889
SR,Karnataka,8882,300.0,187.9,2014-01-29,Wednesday,January,2014,1,1,Winter,23.52791666666666
SR,Karnataka,8301,600.0,180.4,2014-01-30,Thursday,January,2014,1,1,Winter,23.324722222222228
SR,Karnataka,8484,450.0,185.2,2014-01-31,Friday,January,2014,1,1,Winter,23.459861111111117
SR,Karnataka,8470,500.0,184.4,2014-02-01,Saturday,February,2014,1,2,Winter,23.465277777777782
SR,Karnataka,8308,300.0,175.8,2014-02-02,Sunday,February,2014,1,2,Winter,24.267361111111104
SR,Karnataka,8707,400.0,187.3,2014-02-03,Monday,February,2014,1,2,Winter,24.608194444444443
SR,Karnataka,8553,500.0,188.9,2014-02-04,Tuesday,February,2014,1,2,Winter,24.343750000000004
SR,Karnataka,8494,600.0,188.6,2014-02-05,Wednesday,February,2014,1,2,Winter,24.41208333333333
SR,Karnataka,8407,550.0,185.5,2014-02-06,Thursday,February,2014,1,2,Winter,24.42430555555556
SR,Karnataka,8322,700.0,186.6,2014-02-07,Friday,February,2014,1,2,Winter,24.213472222222215
SR,Karnataka,8385,850.0,184.0,2014-02-08,Saturday,February,2014,1,2,Winter,24.203472222222228
SR,Karnataka,8113,550.0,178.2,2014-02-09,Sunday,February,2014,1,2,Winter,24.427361111111114
SR,Karnataka,8430,400.0,186.1,2014-02-10,Monday,February,2014,1,2,Winter,24.497083333333336
SR,Karnataka,9000,600.0,193.2,2014-02-11,Tuesday,February,2014,1,2,Winter,24.431249999999995
SR,Karnataka,9086,450.0,192.5,2014-02-12,Wednesday,February,2014,1,2,Winter,24.837222222222213
SR,Karnataka,9223,350.0,194.0,2014-02-13,Thursday,February,2014,1,2,Winter,24.889722222222215
SR,Karnataka,9157,400.0,194.9,2014-02-14,Friday,February,2014,1,2,Winter,24.948055555555555
SR,Karnataka,8797,300.0,191.1,2014-02-15,Saturday,February,2014,1,2,Winter,24.849444444444444
SR,Karnataka,8462,300.0,181.4,2014-02-16,Sunday,February,2014,1,2,Winter,24.826944444444432
SR,Karnataka,8977,400.0,190.0,2014-02-17,Monday,February,2014,1,2,Winter,25.61194444444444
SR,Karnataka,8903,500.0,192.1,2014-02-18,Tuesday,February,2014,1,2,Winter,25.997638888888893
SR,Karnataka,8742,500.0,192.8,2014-02-19,Wednesday,February,2014,1,2,Winter,25.861250000000002
SR,Karnataka,8806,500.0,192.6,2014-02-20,Thursday,February,2014,1,2,Winter,25.696388888888883
SR,Karnataka,8839,450.0,192.6,2014-02-21,Friday,February,2014,1,2,Winter,25.921527777777776
SR,Karnataka,8905,400.0,192.3,2014-02-22,Saturday,February,2014,1,2,Winter,26.216249999999988
SR,Karnataka,8723,300.0,187.9,2014-02-23,Sunday,February,2014,1,2,Winter,25.908472222222215
SR,Karnataka,8955,400.0,191.3,2014-02-24,Monday,February,2014,1,2,Winter,25.429583333333333
SR,Karnataka,8927,450.0,194.0,2014-02-25,Tuesday,February,2014,1,2,Winter,25.93083333333333
SR,Karnataka,8617,400.0,190.5,2014-02-26,Wednesday,February,2014,1,2,Winter,26.393611111111106
SR,Karnataka,8419,650.0,187.4,2014-02-27,Thursday,February,2014,1,2,Winter,26.262361111111105
SR,Karnataka,8469,400.0,186.5,2014-02-28,Friday,February,2014,1,2,Winter,26.386250000000004
SR,Karnataka,8437,300.0,182.4,2014-03-01,Saturday,March,2014,1,3,Spring,26.382500000000004
SR,Karnataka,7853,400.0,172.8,2014-03-02,Sunday,March,2014,1,3,Spring,25.89486111111112
SR,Karnataka,8430,400.0,176.7,2014-03-03,Monday,March,2014,1,3,Spring,25.636111111111113
SR,Karnataka,8406,400.0,178.7,2014-03-04,Tuesday,March,2014,1,3,Spring,25.955694444444433
SR,Karnataka,8528,450.0,181.4,2014-03-05,Wednesday,March,2014,1,3,Spring,26.044305555555542
SR,Karnataka,8428,400.0,179.5,2014-03-06,Thursday,March,2014,1,3,Spring,25.7701388888889
SR,Karnataka,8445,400.0,175.2,2014-03-07,Friday,March,2014,1,3,Spring,25.190694444444446
SR,Karnataka,7629,400.0,159.8,2014-03-08,Saturday,March,2014,1,3,Spring,26.120833333333334
SR,Karnataka,7256,300.0,151.1,2014-03-09,Sunday,March,2014,1,3,Spring,25.882638888888888
SR,Karnataka,7912,400.0,165.6,2014-03-10,Monday,March,2014,1,3,Spring,26.264027777777784
SR,Karnataka,8143,400.0,173.6,2014-03-11,Tuesday,March,2014,1,3,Spring,26.555277777777768
SR,Karnataka,8408,500.0,176.6,2014-03-12,Wednesday,March,2014,1,3,Spring,26.270972222222227
SR,Karnataka,8630,500.0,182.1,2014-03-13,Thursday,March,2014,1,3,Spring,26.51083333333333
SR,Karnataka,8743,400.0,188.3,2014-03-14,Friday,March,2014,1,3,Spring,26.885000000000005
SR,Karnataka,8723,400.0,187.6,2014-03-15,Saturday,March,2014,1,3,Spring,26.906527777777782
SR,Karnataka,8304,850.0,179.6,2014-03-16,Sunday,March,2014,1,3,Spring,27.424583333333327
SR,Karnataka,8554,650.0,189.5,2014-03-17,Monday,March,2014,1,3,Spring,27.77458333333333
SR,Karnataka,8385,800.0,190.8,2014-03-18,Tuesday,March,2014,1,3,Spring,28.026249999999997
SR,Karnataka,8588,700.0,192.3,2014-03-19,Wednesday,March,2014,1,3,Spring,28.208055555555557
SR,Karnataka,8192,1100.0,186.6,2014-03-20,Thursday,March,2014,1,3,Spring,28.82055555555556
SR,Karnataka,8795,650.0,188.4,2014-03-21,Friday,March,2014,1,3,Spring,29.043333333333337
SR,Karnataka,9002,400.0,199.9,2014-03-22,Saturday,March,2014,1,3,Spring,29.590694444444434
SR,Karnataka,8683,450.0,193.2,2014-03-23,Sunday,March,2014,1,3,Spring,29.436805555555566
SR,Karnataka,9077,750.0,200.8,2014-03-24,Monday,March,2014,1,3,Spring,28.893888888888892
SR,Karnataka,8804,800.0,199.2,2014-03-25,Tuesday,March,2014,1,3,Spring,28.8475
SR,Karnataka,9168,400.0,203.4,2014-03-26,Wednesday,March,2014,1,3,Spring,29.015833333333333
SR,Karnataka,8918,800.0,203.2,2014-03-27,Thursday,March,2014,1,3,Spring,28.613333333333337
SR,Karnataka,8846,1200.0,201.4,2014-03-28,Friday,March,2014,1,3,Spring,28.707361111111116
SR,Karnataka,9051,500.0,202.4,2014-03-29,Saturday,March,2014,1,3,Spring,29.5798611111111
SR,Karnataka,8750,400.0,196.1,2014-03-30,Sunday,March,2014,1,3,Spring,29.870138888888903
SR,Karnataka,8630,400.0,194.8,2014-03-31,Monday,March,2014,1,3,Spring,29.73972222222223
SR,Karnataka,8597,350.0,194.4,2014-04-01,Tuesday,April,2014,2,4,Spring,30.138333333333335
SR,Karnataka,9282,400.0,197.2,2014-04-02,Wednesday,April,2014,2,4,Spring,30.16069444444444
SR,Karnataka,9223,400.0,204.1,2014-04-03,Thursday,April,2014,2,4,Spring,30.587361111111104
SR,Karnataka,9102,800.0,205.0,2014-04-04,Friday,April,2014,2,4,Spring,30.139583333333324
SR,Karnataka,9260,600.0,203.1,2014-04-05,Saturday,April,2014,2,4,Spring,30.047083333333337
SR,Karnataka,8815,300.0,193.3,2014-04-06,Sunday,April,2014,2,4,Spring,29.964444444444453
SR,Karnataka,9503,400.0,206.7,2014-04-07,Monday,April,2014,2,4,Spring,29.918750000000006
SR,Karnataka,9257,400.0,201.2,2014-04-08,Tuesday,April,2014,2,4,Spring,29.664722222222217
SR,Karnataka,8758,200.0,185.6,2014-04-09,Wednesday,April,2014,2,4,Spring,29.285416666666656
SR,Karnataka,8908,400.0,185.9,2014-04-10,Thursday,April,2014,2,4,Spring,29.888333333333335
SR,Karnataka,8747,300.0,194.3,2014-04-11,Friday,April,2014,2,4,Spring,30.250416666666677
SR,Karnataka,8761,550.0,191.6,2014-04-12,Saturday,April,2014,2,4,Spring,30.350416666666668
SR,Karnataka,8025,300.0,182.4,2014-04-13,Sunday,April,2014,2,4,Spring,29.89902777777777
SR,Karnataka,8790,300.0,190.0,2014-04-14,Monday,April,2014,2,4,Spring,29.249027777777776
SR,Karnataka,8687,300.0,185.0,2014-04-15,Tuesday,April,2014,2,4,Spring,29.104444444444443
SR,Karnataka,8730,300.0,188.5,2014-04-16,Wednesday,April,2014,2,4,Spring,29.408750000000005
SR,Karnataka,8644,400.0,177.9,2014-04-17,Thursday,April,2014,2,4,Spring,29.452083333333334
SR,Karnataka,7989,400.0,168.2,2014-04-18,Friday,April,2014,2,4,Spring,29.461527777777786
SR,Karnataka,8159,300.0,169.8,2014-04-19,Saturday,April,2014,2,4,Spring,29.482222222222227
SR,Karnataka,7672,350.0,159.8,2014-04-20,Sunday,April,2014,2,4,Spring,29.077361111111106
SR,Karnataka,8801,300.0,181.6,2014-04-21,Monday,April,2014,2,4,Spring,29.034166666666675
SR,Karnataka,8806,450.0,191.4,2014-04-22,Tuesday,April,2014,2,4,Spring,29.49736111111112
SR,Karnataka,8823,400.0,195.0,2014-04-23,Wednesday,April,2014,2,4,Spring,29.547083333333333
SR,Karnataka,8857,400.0,196.3,2014-04-24,Thursday,April,2014,2,4,Spring,30.235694444444434
SR,Karnataka,8752,450.0,195.0,2014-04-25,Friday,April,2014,2,4,Spring,30.84861111111111
SR,Karnataka,8231,400.0,181.8,2014-04-26,Saturday,April,2014,2,4,Spring,30.698194444444457
SR,Karnataka,7609,300.0,169.1,2014-04-27,Sunday,April,2014,2,4,Spring,31.02791666666667
SR,Karnataka,8307,450.0,179.9,2014-04-28,Monday,April,2014,2,4,Spring,30.0173611111111
SR,Karnataka,8418,400.0,181.8,2014-04-28,Monday,April,2014,2,4,Spring,30.0173611111111
SR,Karnataka,7967,1400.0,176.9,2014-04-30,Wednesday,April,2014,2,4,Spring,29.678055555555552
SR,Karnataka,7455,300.0,162.3,2014-05-01,Thursday,May,2014,2,5,Spring,29.274305555555557
SR,Karnataka,7511,600.0,162.4,2014-05-02,Friday,May,2014,2,5,Spring,29.42027777777777
SR,Karnataka,7576,600.0,162.7,2014-05-03,Saturday,May,2014,2,5,Spring,29.578611111111115
SR,Karnataka,7420,300.0,154.0,2014-05-04,Sunday,May,2014,2,5,Spring,29.28513888888889
SR,Karnataka,7899,300.0,170.2,2014-05-05,Monday,May,2014,2,5,Spring,28.91222222222222
SR,Karnataka,7858,400.0,170.4,2014-05-06,Tuesday,May,2014,2,5,Spring,28.456388888888892
SR,Karnataka,7915,450.0,169.3,2014-05-07,Wednesday,May,2014,2,5,Spring,26.763194444444455
SR,Karnataka,7141,0.0,142.4,2014-05-08,Thursday,May,2014,2,5,Spring,25.324999999999985
SR,Karnataka,7270,400.0,134.0,2014-05-09,Friday,May,2014,2,5,Spring,26.08874999999999
SR,Karnataka,7102,400.0,145.5,2014-05-10,Saturday,May,2014,2,5,Spring,27.410972222222217
SR,Karnataka,6918,300.0,145.0,2014-05-11,Sunday,May,2014,2,5,Spring,27.806249999999995
SR,Karnataka,7511,800.0,162.0,2014-05-12,Monday,May,2014,2,5,Spring,28.152083333333344
SR,Karnataka,7920,400.0,170.0,2014-05-13,Tuesday,May,2014,2,5,Spring,28.159166666666668
SR,Karnataka,7900,700.0,175.4,2014-05-14,Wednesday,May,2014,2,5,Spring,28.284861111111113
SR,Karnataka,8264,500.0,182.1,2014-05-15,Thursday,May,2014,2,5,Spring,28.16361111111112
SR,Karnataka,8499,550.0,188.6,2014-05-16,Friday,May,2014,2,5,Spring,28.647222222222215
SR,Karnataka,8395,400.0,178.5,2014-05-17,Saturday,May,2014,2,5,Spring,28.792777777777783
SR,Karnataka,7594,300.0,165.4,2014-05-18,Sunday,May,2014,2,5,Spring,29.469444444444434
SR,Karnataka,8068,350.0,171.2,2014-05-19,Monday,May,2014,2,5,Spring,29.343749999999982
SR,Karnataka,7676,400.0,157.6,2014-05-20,Tuesday,May,2014,2,5,Spring,27.56527777777778
SR,Karnataka,7265,300.0,154.3,2014-05-21,Wednesday,May,2014,2,5,Spring,26.87986111111111
SR,Karnataka,7839,300.0,157.2,2014-05-22,Thursday,May,2014,2,5,Spring,27.817083333333333
SR,Karnataka,7830,400.0,168.5,2014-05-23,Friday,May,2014,2,5,Spring,28.80652777777778
SR,Karnataka,7959,450.0,172.4,2014-05-24,Saturday,May,2014,2,5,Spring,28.85388888888889
SR,Karnataka,7323,300.0,159.4,2014-05-25,Sunday,May,2014,2,5,Spring,28.72055555555555
SR,Karnataka,8196,400.0,173.0,2014-05-26,Monday,May,2014,2,5,Spring,28.329166666666662
SR,Karnataka,7734,300.0,166.4,2014-05-27,Tuesday,May,2014,2,5,Spring,28.381527777777773
SR,Karnataka,7626,450.0,159.6,2014-05-28,Wednesday,May,2014,2,5,Spring,28.468333333333337
SR,Karnataka,7502,300.0,158.0,2014-05-29,Thursday,May,2014,2,5,Spring,28.028333333333347
SR,Karnataka,7538,300.0,158.7,2014-05-30,Friday,May,2014,2,5,Spring,28.316944444444438
SR,Karnataka,7724,550.0,158.6,2014-05-31,Saturday,May,2014,2,5,Spring,28.950416666666666
SR,Karnataka,7292,450.0,148.9,2014-06-01,Sunday,June,2014,2,6,Summer,29.25333333333333
SR,Karnataka,5403,0.0,153.8,2014-06-02,Monday,June,2014,2,6,Summer,27.84125000000001
SR,Karnataka,7621,400.0,135.4,2014-06-03,Tuesday,June,2014,2,6,Summer,26.727777777777774
SR,Karnataka,7288,300.0,149.2,2014-06-04,Wednesday,June,2014,2,6,Summer,27.54972222222222
SR,Karnataka,7361,300.0,151.4,2014-06-05,Thursday,June,2014,2,6,Summer,27.403194444444445
SR,Karnataka,6971,300.0,145.0,2014-06-06,Friday,June,2014,2,6,Summer,27.27624999999999
SR,Karnataka,7307,300.0,143.8,2014-06-07,Saturday,June,2014,2,6,Summer,26.832916666666662
SR,Karnataka,6580,400.0,136.4,2014-06-08,Sunday,June,2014,2,6,Summer,26.90833333333333
SR,Karnataka,7341,0.0,149.4,2014-06-09,Monday,June,2014,2,6,Summer,25.925000000000008
SR,Karnataka,7654,400.0,156.0,2014-06-10,Tuesday,June,2014,2,6,Summer,26.478750000000005
SR,Karnataka,8102,400.0,163.0,2014-06-11,Wednesday,June,2014,2,6,Summer,26.852638888888897
SR,Karnataka,7713,800.0,164.4,2014-06-12,Thursday,June,2014,2,6,Summer,26.7723611111111
SR,Karnataka,7439,500.0,159.2,2014-06-13,Friday,June,2014,2,6,Summer,26.358611111111106
SR,Karnataka,7270,450.0,156.6,2014-06-14,Saturday,June,2014,2,6,Summer,26.539166666666684
SR,Karnataka,7173,300.0,151.9,2014-06-15,Sunday,June,2014,2,6,Summer,26.192777777777778
SR,Karnataka,7628,1100.0,160.6,2014-06-16,Monday,June,2014,2,6,Summer,26.803611111111113
SR,Karnataka,7522,900.0,164.0,2014-06-17,Tuesday,June,2014,2,6,Summer,26.634583333333342
SR,Karnataka,7440,550.0,165.0,2014-06-18,Wednesday,June,2014,2,6,Summer,26.333888888888886
SR,Karnataka,7361,350.0,161.2,2014-06-19,Thursday,June,2014,2,6,Summer,26.28375000000001
SR,Karnataka,7523,350.0,164.3,2014-06-20,Friday,June,2014,2,6,Summer,26.505416666666658
SR,Karnataka,7644,350.0,166.8,2014-06-21,Saturday,June,2014,2,6,Summer,26.453194444444435
SR,Karnataka,7270,300.0,153.6,2014-06-22,Sunday,June,2014,2,6,Summer,25.88222222222222
SR,Karnataka,7775,300.0,165.2,2014-06-23,Monday,June,2014,2,6,Summer,26.268611111111113
SR,Karnataka,7891,1150.0,168.7,2014-06-24,Tuesday,June,2014,2,6,Summer,26.904583333333335
SR,Karnataka,7821,900.0,171.7,2014-06-25,Wednesday,June,2014,2,6,Summer,27.17472222222221
SR,Karnataka,8058,800.0,176.1,2014-06-26,Thursday,June,2014,2,6,Summer,27.387222222222213
SR,Karnataka,8261,350.0,180.3,2014-06-27,Friday,June,2014,2,6,Summer,27.31652777777778
SR,Karnataka,7692,355.0,173.3,2014-06-28,Saturday,June,2014,2,6,Summer,26.665138888888894
SR,Karnataka,7670,450.0,169.4,2014-06-29,Sunday,June,2014,2,6,Summer,26.493472222222213
SR,Karnataka,8041,400.0,175.2,2014-06-30,Monday,June,2014,2,6,Summer,27.10944444444444
SR,Karnataka,8092,700.0,176.9,2014-07-01,Tuesday,July,2014,3,7,Summer,26.585138888888878
SR,Karnataka,8003,600.0,180.6,2014-07-02,Wednesday,July,2014,3,7,Summer,26.582361111111112
SR,Karnataka,8099,750.0,177.0,2014-07-03,Thursday,July,2014,3,7,Summer,26.695694444444452
SR,Karnataka,7883,800.0,175.4,2014-07-04,Friday,July,2014,3,7,Summer,26.49486111111111
SR,Karnataka,7818,900.0,161.1,2014-07-05,Saturday,July,2014,3,7,Summer,25.783611111111107
SR,Karnataka,7089,300.0,150.2,2014-07-06,Sunday,July,2014,3,7,Summer,24.75541666666667
SR,Karnataka,7280,500.0,155.6,2014-07-07,Monday,July,2014,3,7,Summer,24.1827777777778
SR,Karnataka,7381,400.0,156.3,2014-07-08,Tuesday,July,2014,3,7,Summer,24.736666666666668
SR,Karnataka,7613,500.0,156.6,2014-07-09,Wednesday,July,2014,3,7,Summer,24.162777777777777
SR,Karnataka,7139,400.0,147.0,2014-07-10,Thursday,July,2014,3,7,Summer,24.758333333333336
SR,Karnataka,7083,250.0,143.0,2014-07-11,Friday,July,2014,3,7,Summer,24.886944444444442
SR,Karnataka,7019,280.0,143.8,2014-07-12,Saturday,July,2014,3,7,Summer,25.332083333333326
SR,Karnataka,6813,300.0,136.4,2014-07-13,Sunday,July,2014,3,7,Summer,25.241527777777772
SR,Karnataka,7049,280.0,147.4,2014-07-14,Monday,July,2014,3,7,Summer,25.49055555555556
SR,Karnataka,7301,300.0,147.0,2014-07-15,Tuesday,July,2014,3,7,Summer,25.05791666666667
SR,Karnataka,7316,300.0,147.2,2014-07-16,Wednesday,July,2014,3,7,Summer,25.515416666666667
SR,Karnataka,7488,300.0,151.5,2014-07-17,Thursday,July,2014,3,7,Summer,25.81638888888889
SR,Karnataka,7691,450.0,155.0,2014-07-18,Friday,July,2014,3,7,Summer,25.553888888888885
SR,Karnataka,7364,300.0,150.4,2014-07-19,Saturday,July,2014,3,7,Summer,25.743194444444445
SR,Karnataka,7220,300.0,143.2,2014-07-20,Sunday,July,2014,3,7,Summer,25.316250000000007
SR,Karnataka,7619,500.0,156.5,2014-07-21,Monday,July,2014,3,7,Summer,24.960555555555555
SR,Karnataka,7866,280.0,157.6,2014-07-22,Tuesday,July,2014,3,7,Summer,24.901111111111113
SR,Karnataka,7668,300.0,150.6,2014-07-23,Wednesday,July,2014,3,7,Summer,24.921805555555558
SR,Karnataka,7552,300.0,151.6,2014-07-24,Thursday,July,2014,3,7,Summer,25.12472222222222
SR,Karnataka,7699,300.0,155.0,2014-07-25,Friday,July,2014,3,7,Summer,25.585555555555555
SR,Karnataka,7370,300.0,152.3,2014-07-26,Saturday,July,2014,3,7,Summer,25.531111111111105
SR,Karnataka,7039,300.0,144.2,2014-07-27,Sunday,July,2014,3,7,Summer,25.164861111111108
SR,Karnataka,7488,400.0,152.0,2014-07-28,Monday,July,2014,3,7,Summer,24.97305555555554
SR,Karnataka,7849,400.0,155.2,2014-07-29,Tuesday,July,2014,3,7,Summer,25.044861111111118
SR,Karnataka,7918,300.0,157.1,2014-07-30,Wednesday,July,2014,3,7,Summer,24.681527777777767
SR,Karnataka,7325,280.0,148.6,2014-07-31,Thursday,July,2014,3,7,Summer,25.117499999999993
SR,Karnataka,8016,300.0,153.0,2014-08-01,Friday,August,2014,3,8,Summer,25.583888888888893
SR,Karnataka,7380,300.0,150.8,2014-08-02,Saturday,August,2014,3,8,Summer,25.406805555555547
SR,Karnataka,7115,300.0,143.4,2014-08-03,Sunday,August,2014,3,8,Summer,25.401666666666664
SR,Karnataka,7461,300.0,153.4,2014-08-04,Monday,August,2014,3,8,Summer,25.19541666666666
SR,Karnataka,7738,350.0,154.0,2014-08-05,Tuesday,August,2014,3,8,Summer,24.738194444444456
SR,Karnataka,7648,300.0,155.0,2014-08-06,Wednesday,August,2014,3,8,Summer,25.05708333333334
SR,Karnataka,7835,300.0,158.2,2014-08-07,Thursday,August,2014,3,8,Summer,24.958055555555553
SR,Karnataka,7848,300.0,159.4,2014-08-08,Friday,August,2014,3,8,Summer,25.003611111111113
SR,Karnataka,7399,300.0,156.4,2014-08-09,Saturday,August,2014,3,8,Summer,24.639861111111102
SR,Karnataka,7237,300.0,148.8,2014-08-10,Sunday,August,2014,3,8,Summer,24.460833333333344
SR,Karnataka,7729,300.0,157.8,2014-08-11,Monday,August,2014,3,8,Summer,24.548333333333343
SR,Karnataka,7729,600.0,159.6,2014-08-12,Tuesday,August,2014,3,8,Summer,24.704444444444434
SR,Karnataka,7821,280.0,161.6,2014-08-13,Wednesday,August,2014,3,8,Summer,24.344722222222224
SR,Karnataka,7643,500.0,162.1,2014-08-14,Thursday,August,2014,3,8,Summer,24.493333333333336
SR,Karnataka,7585,280.0,157.2,2014-08-15,Friday,August,2014,3,8,Summer,24.35208333333333
SR,Karnataka,7433,700.0,159.7,2014-08-16,Saturday,August,2014,3,8,Summer,24.52124999999999
SR,Karnataka,7130,300.0,156.3,2014-08-17,Sunday,August,2014,3,8,Summer,24.906666666666666
SR,Karnataka,7560,500.0,158.3,2014-08-18,Monday,August,2014,3,8,Summer,24.200555555555564
SR,Karnataka,7294,700.0,152.1,2014-08-19,Tuesday,August,2014,3,8,Summer,24.971249999999998
SR,Karnataka,7223,800.0,147.8,2014-08-20,Wednesday,August,2014,3,8,Summer,25.862499999999997
SR,Karnataka,7112,400.0,144.4,2014-08-21,Thursday,August,2014,3,8,Summer,25.986249999999995
SR,Karnataka,7208,400.0,141.8,2014-08-22,Friday,August,2014,3,8,Summer,26.345138888888886
SR,Karnataka,6867,300.0,136.8,2014-08-23,Saturday,August,2014,3,8,Summer,25.797638888888887
SR,Karnataka,6223,250.0,126.4,2014-08-24,Sunday,August,2014,3,8,Summer,25.05083333333334
SR,Karnataka,6973,400.0,138.6,2014-08-25,Monday,August,2014,3,8,Summer,24.0025
SR,Karnataka,6853,300.0,136.9,2014-08-26,Tuesday,August,2014,3,8,Summer,23.929722222222225
